medicineID,companyName,productName,Tag
30134,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL",Affordable
30308,"PRATI DONADUZZI & CIA LTDA","MALEATO DE DEXCLOFERINAMINA + BETAMETASONA",Affordable
30356,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL",Affordable
30357,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL",Affordable
30358,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL",Affordable
30359,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL",Affordable
30360,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL",Affordable
30361,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE PROPRANOLOL",Affordable
30407,"PRATI DONADUZZI & CIA LTDA",AMOXICILINA,Affordable
30408,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE TETRACICLINA",Affordable
30410,"PRATI DONADUZZI & CIA LTDA","SULFATO DE TERBUTALINA+GUAIFENESINA",Affordable
30449,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30450,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30451,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30452,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30453,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30454,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL",Affordable
30457,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,Affordable
30490,"PRATI DONADUZZI & CIA LTDA",MEBENDAZOL,Affordable
30493,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,Affordable
30496,"PRATI DONADUZZI & CIA LTDA",CAPTOPRIL,Affordable
30499,"PRATI DONADUZZI & CIA LTDA","MALEATO DE ENALAPRIL",Affordable
30500,"PRATI DONADUZZI & CIA LTDA",ATENOLOL,Affordable
30532,"PRATI DONADUZZI & CIA LTDA","MALEATO DE DEXCLORFENIRAMINA",Affordable
30537,"PRATI DONADUZZI & CIA LTDA",FREEGAS,Affordable
30539,"PRATI DONADUZZI & CIA LTDA",MEBENDAZOL,Affordable
30551,"PRATI DONADUZZI & CIA LTDA","NITRATO DE OXICONAZOL",Costly
30573,"PRATI DONADUZZI & CIA LTDA",MEBENDAZOL+TIABENDAZOL,Affordable
30575,"PRATI DONADUZZI & CIA LTDA","HIDROXIDO DE ALUMINIO",Affordable
30581,"PRATI DONADUZZI & CIA LTDA",LORATADINA,Affordable
30586,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30587,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CLOBUTINOL",Costly
30592,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CLOBUTINOL",Affordable
30593,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE CLOBUTINOL",Affordable
30594,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30595,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30622,"PRATI DONADUZZI & CIA LTDA","TIOCONAZOL + TINIDAZOL",Costly
30626,"PRATI DONADUZZI & CIA LTDA","TIOCONAZOL + TINIDAZOL",Costly
30627,"PRATI DONADUZZI & CIA LTDA",TIOCONAZOL,Costly
30629,"PRATI DONADUZZI & CIA LTDA",FREEGAS,Affordable
30631,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30633,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30634,"PRATI DONADUZZI & CIA LTDA",RUBROMICIN,Affordable
30781,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","OXACILINA SODICA",Affordable
30782,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",REPRIL,Affordable
30823,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",REPRIL,Affordable
30878,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE RANITIDINA",Affordable
30888,"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA","SOLUCAO DE GLICERINA",Affordable
30889,"EQUIPLEX INDUSTRIA FARMACEUTICA LTDA","SOLUCAO DE GLICERINA",Affordable
30914,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",INDUSON,Affordable
30917,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",HEPTRON,Affordable
30923,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",FORMET,Affordable
30953,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",ZENCEF,Costly
31011,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTASSIO",Costly
31035,"JOHNSON  & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA","QUIXIL COLA CIRURGICA HUMANA",Costly
31087,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",MENADION,Affordable
31088,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",NORFLURIN,Affordable
31103,"CHEMICALTECH IMPORTACAO~ EXPORTACAO E COMERCIO DE PRODUTOS MEDICOS~ FARMACEUTICOS E HOSPITALARES LTDA",CHEMIPLAC,Costly
31237,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",CLARITRON,Affordable
31241,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",INDUSON,Affordable
31404,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",BETAZIDIM,Costly
31412,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",BETAZIDIM,Costly
31431,"1FARMA INDUSTRIA FARMACEUTICA LTDA",NERIZINA,Affordable
31453,"GERMED FARMACEUTICA LTDA",CETOPROFENO,Affordable
31521,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",AMPLATIL,Affordable
31523,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",KEFLITIN,Affordable
31583,"GERMED FARMACEUTICA LTDA",HEMOBLOCK,Affordable
31639,"NOVARTIS BIOCIENCIAS S.A",CATAFLAM,Affordable
31650,"GEOLAB INDUSTRIA FARMACEUTICA S/A",PRYLTEC,Affordable
31681,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",CEFALOSPIM,Costly
31687,"NOVARTIS BIOCIENCIAS S.A",CEFALEXINA,Affordable
31688,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE RANITIDINA",Affordable
31816,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",CEFOX,Affordable
31953,"1FARMA INDUSTRIA FARMACEUTICA LTDA",NERIZINA,Affordable
31985,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA","DICLOFENACO SODICO",Affordable
31994,"GEOLAB INDUSTRIA FARMACEUTICA S/A",SINVAX,Affordable
32035,"GEOLAB INDUSTRIA FARMACEUTICA S/A","ACETATO DE DEXAMETASONA",Affordable
32043,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",BUPSTESIC,Affordable
32048,"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFENTAL,Affordable
32088,"GEOLAB INDUSTRIA FARMACEUTICA S/A","NITRATO DE ISOCONAZOL",Costly
32099,"GEOLAB INDUSTRIA FARMACEUTICA S/A",CIXIN,Affordable
32114,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32123,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ACETILCISTEINA,Costly
32124,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32132,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CETOROLACO TROMETAMOL",Costly
32139,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL NEFRO",Affordable
32140,"FRESENIUS KABI BRASIL LTDA",FRESOFLOX,Affordable
32141,"FRESENIUS KABI BRASIL LTDA",FRESOLCAN,Affordable
32145,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TYLALGIN,Affordable
32160,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32185,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRAXONOL,Costly
32188,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL HEPA",Affordable
32189,"FRESENIUS KABI BRASIL LTDA","AMINOSTERIL HEPA",Affordable
32195,"GEOLAB INDUSTRIA FARMACEUTICA S/A",FELDANAX,Affordable
32199,"FRESENIUS KABI BRASIL LTDA",ENDONITOL,Affordable
32228,"FRESENIUS KABI BRASIL LTDA","SOLUCAO RINGER C/LACTATO",Affordable
32235,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TRINODAZOL,Affordable
32238,"FRESENIUS KABI BRASIL LTDA","SOLUCAO RINGER C/LACTATO",Affordable
32296,"GEOLAB INDUSTRIA FARMACEUTICA S/A","DIPIRONA SODICA",Affordable
32312,"FRESENIUS KABI BRASIL LTDA","2060 CHD C/BICARB. C/K~C/G NA 140",Affordable
32318,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",PARACETAMOL,Affordable
32338,"GEOLAB INDUSTRIA FARMACEUTICA S/A",DIPRIN,Affordable
32353,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HICACINA,Affordable
32355,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HICACINA,Affordable
32362,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",MANITOL,Affordable
32367,"GEOLAB INDUSTRIA FARMACEUTICA S/A",SALIPIRIN,Affordable
32377,"GEOLAB INDUSTRIA FARMACEUTICA S/A",PREDNAX,Affordable
32391,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE POTASSIO HALEX ISTAR",Affordable
32408,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA",MANITOL,Affordable
32432,"GEOLAB INDUSTRIA FARMACEUTICA S/A",GLICEFOR,Affordable
32521,"HIPOLABOR FARMACEUTICA LTDA",AMINOFILINA,Affordable
32589,"GEOLAB INDUSTRIA FARMACEUTICA S/A",POLOL,Affordable
32595,"GEOLAB INDUSTRIA FARMACEUTICA S/A",POLTAX,Affordable
32706,"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA","CEFTRIAXONA SODICA",Affordable
32768,"FRESENIUS KABI BRASIL LTDA","PURISOLE SM",Affordable
32775,"FRESENIUS KABI BRASIL LTDA",ENDONITOL,Affordable
32783,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32784,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32791,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32794,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32802,"GEOLAB INDUSTRIA FARMACEUTICA S/A",OPTILAR,Costly
32833,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32834,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32837,"GEOLAB INDUSTRIA FARMACEUTICA S/A","TARTARATO DE BRIMONIDINA",Costly
32840,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TININ,Costly
33329,"ISOFARMA INDUSTRIAL FARMACEUTICA LTDA","ISOFARMA - SOLUCAO DE GLICOSE 25%",Affordable
33331,"ISOFARMA INDUSTRIAL FARMACEUTICA LTDA","ISOFARMA - SOLUCAO DE GLICOSE 25%",Affordable
33372,"ISOFARMA INDUSTRIAL FARMACEUTICA LTDA",NOPROSIL,Affordable
33376,"ISOFARMA INDUSTRIAL FARMACEUTICA LTDA","SOL DE BICARBONATO DE SODIO",Affordable
33398,"UCI - FARMA INDUSTRIA FARMACEUTICA LTDA",CLOSTEMIN,Costly
33508,"JANSSEN-CILAG FARMACEUTICA LTDA","ORTHOCLONE OKT-3",Costly
33596,"SANOFI MEDLEY FARMACEUTICA LTDA.",CARBAMAZEPINA,Affordable
33600,"SANOFI MEDLEY FARMACEUTICA LTDA.",GLIMEPIRIDA,Affordable
33633,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PARACETAMOL,Affordable
33639,"SANOFI MEDLEY FARMACEUTICA LTDA.",GLIMEPIRIDA,Affordable
33640,"SANOFI MEDLEY FARMACEUTICA LTDA.",GLIMEPIRIDA,Affordable
33642,"SANOFI MEDLEY FARMACEUTICA LTDA.",OXCARBAZEPINA,Affordable
33645,"SANOFI MEDLEY FARMACEUTICA LTDA.",OXCARBAZEPINA,Affordable
33648,"SANOFI MEDLEY FARMACEUTICA LTDA.",DIELOFT,Affordable
33649,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE CIPROFLOXACINO",Affordable
33687,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE CIPROFLOXACINO",Affordable
33692,"SANOFI MEDLEY FARMACEUTICA LTDA.","MESILATO DE DOXAZOSINA",Affordable
33743,"SANOFI MEDLEY FARMACEUTICA LTDA.",SINVASTATINA,Affordable
33779,"SANOFI MEDLEY FARMACEUTICA LTDA.",SINVASTATINA,Affordable
33828,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE AMITRIPTILINA",Affordable
33833,"SANOFI MEDLEY FARMACEUTICA LTDA.",MEBENDAZOL,Affordable
33876,"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",GENTAMIL,Affordable
33907,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",BENZILPENICILINA,Affordable
33954,"PRATI DONADUZZI & CIA LTDA",Fluconazol,Costly
34015,"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",GENTAMICINA,Affordable
34073,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",NISTATINA,Affordable
34119,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",BENZILPENICILINA,Affordable
34166,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",BENZILPENICILINA,Affordable
34210,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PARACETAMOL,Affordable
34212,"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PARACETAMOL,Affordable
34226,"SANOFI MEDLEY FARMACEUTICA LTDA.","MESILATO DE DOXAZOSINA",Affordable
34264,"SANOFI MEDLEY FARMACEUTICA LTDA.","MESILATO DE DOXAZOSINA",Affordable
34266,"SANOFI MEDLEY FARMACEUTICA LTDA.",PIROXICAM,Affordable
34270,"SANOFI MEDLEY FARMACEUTICA LTDA.",PIROXICAM,Affordable
34373,"SANTISA LABORATORIO FARMACEUTICO S/A",SANTICILINA,Affordable
34375,"SANTISA LABORATORIO FARMACEUTICO S/A",SANTICILINA,Affordable
34376,"SANTISA LABORATORIO FARMACEUTICO S/A",SANTIDOR,Affordable
34377,"SANTISA LABORATORIO FARMACEUTICO S/A",SANTIGEL,Affordable
34383,"EMS SIGMA PHARMA LTDA",PARACETAMOL,Affordable
34418,"SANTISA LABORATORIO FARMACEUTICO S/A",SULFATRISA,Affordable
34419,"SANTISA LABORATORIO FARMACEUTICO S/A",SULFATRISA,Affordable
34445,"SANTISA LABORATORIO FARMACEUTICO S/A",SANTIGEL,Affordable
34529,"SANVAL COMERCIO E INDUSTRIA LTDA",DILAVAX,Affordable
34541,"SANTISA LABORATORIO FARMACEUTICO S/A",FUROSANTISA,Affordable
34610,"SANVAL COMERCIO E INDUSTRIA LTDA",GEOPHAGOL,Affordable
34647,"SANVAL COMERCIO E INDUSTRIA LTDA",METROVAL,Affordable
34696,"SANVAL COMERCIO E INDUSTRIA LTDA",CINAZON,Affordable
34697,"SANVAL COMERCIO E INDUSTRIA LTDA",CINAZON,Affordable
34821,"SANVAL COMERCIO E INDUSTRIA LTDA",BACTRISAN,Affordable
34972,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
34973,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
34977,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",ESTRIOPAX,Affordable
34978,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",ESTRIOPAX,Costly
34984,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",DORCAINA,Affordable
35013,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",PARKLEN,Affordable
35131,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",FLUCONEO,Costly
35132,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",HIDROCLOROTIAZIDA,Affordable
35217,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CETOCONAZOL,Affordable
35222,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CIMETIDINA,Affordable
35223,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CIMETIDINA,Affordable
35225,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","CLORIDRATO DE PROPRANOLOL",Affordable
35240,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",PARACETAMOL,Affordable
35241,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",PARACETAMOL,Affordable
35246,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","MALEATO DE ENALAPRIL",Affordable
35275,"LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA",RUBIDOX,Affordable
35288,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CARBOCISTEINA,Affordable
35290,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","MALEATO DE ENALAPRIL",Affordable
35305,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","CLORIDRATO DE PROPRANOLOL",Affordable
35330,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",BENZOILMETRONIDAZOL,Affordable
35366,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",PARACETAMOL,Affordable
35449,"SANOFI MEDLEY FARMACEUTICA LTDA.",DESONIDA,Costly
35450,"SANOFI MEDLEY FARMACEUTICA LTDA.","MESILATO DE DOXAZOSINA",Affordable
35452,"SANOFI MEDLEY FARMACEUTICA LTDA.",SINVASTATINA,Affordable
35478,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",ZITRONEO,Costly
35479,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","BESILATO DE ANLODIPINO",Affordable
35484,"SANOFI MEDLEY FARMACEUTICA LTDA.",SINVASTATINA,Affordable
35487,"SANOFI MEDLEY FARMACEUTICA LTDA.",SINVASTATINA,Affordable
35497,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
35498,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
35500,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
35502,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",CAPTOPRIL,Affordable
35528,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","NAPROXENO SODICO",Affordable
35623,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA","CEFOXITINA SODICA",Affordable
35642,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",NOVAMICIN,Costly
35643,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",AZEUS,Affordable
35673,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BRONTEK,Costly
35675,"GEOLAB INDUSTRIA FARMACEUTICA S/A",BRONTEK,Costly
35689,"GEOLAB INDUSTRIA FARMACEUTICA S/A","BEBEX PREVINE",Costly
35736,"BIOLAB FARMA GENERICOS LTDA",PRAMIPEZAN,Affordable
35741,"BIOLAB FARMA GENERICOS LTDA",PRAMIPEZAN,Affordable
35823,"TAKEDA PHARMA LTDA.",Dramin,Affordable
35827,"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA","SULFAMETOXAZOL + TRIMETOPRIMA",Affordable
35852,"ariston industrias quimicas e farmaceuticas ltda",CINTON,Affordable
35868,"ariston industrias quimicas e farmaceuticas ltda",CEFTON,Costly
35885,"ariston industrias quimicas e farmaceuticas ltda",ARISTOPRAMIDA,Affordable
35886,"ariston industrias quimicas e farmaceuticas ltda","DICLOFENACO SODICO",Affordable
35889,"ariston industrias quimicas e farmaceuticas ltda",DNAREN,Affordable
35918,"ariston industrias quimicas e farmaceuticas ltda",VANCOSON,Costly
35920,"ariston industrias quimicas e farmaceuticas ltda",MAGNOSTON,Affordable
35921,"ariston industrias quimicas e farmaceuticas ltda",MAGNOSTON,Affordable
35934,"GEOLAB INDUSTRIA FARMACEUTICA S/A","losartana potassica",Affordable
35940,"GEOLAB INDUSTRIA FARMACEUTICA S/A","losartana potassica",Affordable
35946,"GEOLAB INDUSTRIA FARMACEUTICA S/A","losartana potassica",Affordable
35952,"GEOLAB INDUSTRIA FARMACEUTICA S/A","losartana potassica",Affordable
35976,"MARIOL INDUSTRIAL LTDA","SULFATO DE SALBUTAMOL",Affordable
35977,"MARIOL INDUSTRIAL LTDA","SULFATO DE SALBUTAMOL",Affordable
35998,"RELTHY LABORATORIOS LTDA",CAPSFEN,Affordable
35999,"RELTHY LABORATORIOS LTDA",CAPSFEN,Affordable
36001,"FRESENIUS KABI BRASIL LTDA",FRESOFLOX,Affordable
36033,"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA","hemitartarato de norepinefrina",Affordable
36038,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","OMEPRAZOL SODICO",Affordable
36043,"ariston industrias quimicas e farmaceuticas ltda",HIOARISTON,Affordable
36058,"GEOLAB INDUSTRIA FARMACEUTICA S/A","MIRACALCIO  VIT  D",Costly
36059,"GEOLAB INDUSTRIA FARMACEUTICA S/A","MIRACALCIO  VIT  D",Costly
36060,"GEOLAB INDUSTRIA FARMACEUTICA S/A","MIRACALCIO  VIT  D",Costly
36062,"MYLAN LABORATORIOS LTDA",Ampicilina,Affordable
36063,"MYLAN LABORATORIOS LTDA","AMPICILINA SODICA",Affordable
36064,"MYLAN LABORATORIOS LTDA",AXEPEN,Affordable
36102,"THEODORO F SOBRAL & CIA LTDA",BENZOBEN,Affordable
36126,"MYLAN LABORATORIOS LTDA","OXACILINA SODICA",Affordable
36140,"ariston industrias quimicas e farmaceuticas ltda",CEFTAZIDON,Costly
36143,"NOVAFARMA INDUSTRIA FARMACEUTICA LTDA",MEROPENEM,Costly
36168,"UCB BIOPHARMA LTDA.",REPLENINE-VF,Costly
36169,"UCB BIOPHARMA LTDA.",REPLENINE-VF,Costly
36175,"GEOLAB INDUSTRIA FARMACEUTICA S/A",OMENAX,Costly
36187,"GEOLAB INDUSTRIA FARMACEUTICA S/A",IBUPROFENO,Costly
36197,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL",Affordable
36198,"PRATI DONADUZZI & CIA LTDA","SULFATO DE SALBUTAMOL",Affordable
36210,"LABORATORIO TEUTO BRASILEIRO S/A",SIMETICONA,Affordable
36222,"BAXTER HOSPITALAR LTDA",GENUXAL,Affordable
36244,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE SODIO",Affordable
36245,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE SODIO",Affordable
36246,"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE SODIO",Affordable
36251,"EUROFARMA LABORATORIOS S.A.","GLICOSE MONOIDRATADA",Affordable
36268,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ARARTAN,Affordable
36272,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ARARTAN,Affordable
36277,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ARARTAN,Affordable
36286,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ARARTAN,Affordable
36290,"MARIOL INDUSTRIAL LTDA","CLORIDRATO DE NAFAZOLINA",Affordable
36293,"GEOLAB INDUSTRIA FARMACEUTICA S/A","COLIRIO GEOLAB",Costly
36307,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",PARKIDOPA,Affordable
36310,"ANTIBIOTICOS DO BRASIL LTDA","CEFTRIAXONA DISSODICA",Costly
36321,"MARIOL INDUSTRIAL LTDA",BROMOPRIDA,Costly
36324,"FRESENIUS KABI BRASIL LTDA",ASERCIT,Affordable
36325,"FRESENIUS KABI BRASIL LTDA",ASERCIT,Affordable
36332,"FRESENIUS KABI BRASIL LTDA",RABINEFIL,Affordable
36335,"THEODORO F SOBRAL & CIA LTDA",ACETAZONA,Affordable
36468,"MYLAN LABORATORIOS LTDA","amoxicilina + clavulanato de potassio",Costly
36489,"GEOLAB INDUSTRIA FARMACEUTICA S/A",PARACETAMOL,Affordable
36493,"LABORATORIOS PIERRE FABRE DO BRASIL LTDA",JAVLOR,Costly
36501,"PRATI DONADUZZI & CIA LTDA",AZITROMICINA,Costly
36544,"MYLAN LABORATORIOS LTDA","AMPICILINA SODICA + SULBACTAM SODICA",Costly
36732,"CELLERA FARMACEUTICA S.A.",ENDROSTAN,Costly
36743,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZITROBIOL,Costly
36744,"GEOLAB INDUSTRIA FARMACEUTICA S/A",ZITROBIOL,Costly
36764,"GEOLAB INDUSTRIA FARMACEUTICA S/A","CLORIDRATO DE TANSULOSINA",Costly
36768,"GEOLAB INDUSTRIA FARMACEUTICA S/A",TASULIL,Costly
36771,"GEOLAB INDUSTRIA FARMACEUTICA S/A","AZITROMICINA DIIDRATADA",Costly
36772,"GEOLAB INDUSTRIA FARMACEUTICA S/A","AZITROMICINA DIIDRATADA",Costly
36779,"ACCORD FARMACEUTICA LTDA",CARVEDILOL,Affordable
36781,"ACCORD FARMACEUTICA LTDA",lamotrigina,Costly
36783,"ACCORD FARMACEUTICA LTDA",lamotrigina,Costly
36805,"PRATI DONADUZZI & CIA LTDA","CLONAZEPAM (PORT. 344/98  LISTA B1)",Costly
36807,"PRATI DONADUZZI & CIA LTDA",HALOPERIDOL,Costly
36829,"LABORATORIOS PFIZER LTDA",CAMPTOSAR,Costly
36847,"GRIFOLS BRASIL LTDA","GAMA ANTI-TETANO GRIFOLS",Affordable
36848,"GRIFOLS BRASIL LTDA","GAMA ANTI-TETANO GRIFOLS",Affordable
36877,"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA","AMOXICILINA TRIIDRATADA",Affordable
36887,"GERMED FARMACEUTICA LTDA","HEMITARTARATO DE RIVASTIGMINA",Affordable
36888,"GERMED FARMACEUTICA LTDA","HEMITARTARATO DE RIVASTIGMINA",Affordable
36922,"GEOLAB INDUSTRIA FARMACEUTICA S/A",STOMALIV,Affordable
37004,"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,Costly
37005,"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,Costly
37006,"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,Costly
37007,"PRATI DONADUZZI & CIA LTDA",RISPERIDONA,Costly
37058,"BAYER S.A.",MAGNEVISTAN,Costly
37059,"BAYER S.A.",MAGNEVISTAN,Costly
37060,"BAYER S.A.",MAGNEVISTAN,Costly
